MONTH,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1/30/2026 12:00:00 AM,UA,5045,13282,1328207,33282,12264,1226403,30852,IAD,2005,,,1.00,B,0.00,,,,
1,1/30/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,0840,,,1.00,B,0.00,,,,
1,1/30/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,1620,,,1.00,B,0.00,,,,
1,1/30/2026 12:00:00 AM,UA,5439,13930,1393008,30977,11146,1114608,31146,CRW,1417,,,1.00,B,0.00,,,,
1,1/30/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1809,1804,-5.00,0.00,,0.00,22.00,0.00,0.00,0.00
1,1/30/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0650,0647,-3.00,0.00,,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1723,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1912,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5153,11146,1114608,31146,11278,1127805,30852,DCA,0600,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5231,11146,1114608,31146,11057,1105704,31057,CLT,0745,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5232,11057,1105704,31057,11146,1114608,31146,CRW,1030,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5232,11146,1114608,31146,11057,1105704,31057,CLT,1219,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5263,11057,1105704,31057,11146,1114608,31146,CRW,2204,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5367,11278,1127805,30852,11146,1114608,31146,CRW,1959,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5900,11057,1105704,31057,12223,1222305,32223,HTS,1533,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5900,12223,1222305,32223,11057,1105704,31057,CLT,1720,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5922,11057,1105704,31057,12223,1222305,32223,HTS,2229,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5955,12223,1222305,32223,11057,1105704,31057,CLT,0600,0548,-12.00,0.00,,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5985,11057,1105704,31057,12223,1222305,32223,HTS,0950,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,AA,5985,12223,1222305,32223,11057,1105704,31057,CLT,1140,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,DL,3702,10397,1039708,30397,11146,1114608,31146,CRW,0907,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,DL,3702,11146,1114608,31146,10397,1039708,30397,ATL,1114,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,DL,3805,11146,1114608,31146,10397,1039708,30397,ATL,0615,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,DL,3811,11146,1114608,31146,10397,1039708,30397,ATL,1600,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,DL,4021,10397,1039708,30397,11146,1114608,31146,CRW,1347,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,DL,5165,10397,1039708,30397,11146,1114608,31146,CRW,2027,,,1.00,A,0.00,,,,
1,1/31/2026 12:00:00 AM,UA,4644,11146,1114608,31146,13930,1393008,30977,ORD,1737,2026,169.00,0.00,,0.00,0.00,0.00,0.00,149.00
1,1/31/2026 12:00:00 AM,UA,5025,12264,1226403,30852,13282,1328207,33282,MGW,2219,,,1.00,C,0.00,,,,
1,1/31/2026 12:00:00 AM,UA,5045,13282,1328207,33282,12264,1226403,30852,IAD,2005,,,1.00,C,0.00,,,,
1,1/31/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,0840,,,1.00,B,0.00,,,,
1,1/31/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,1620,,,1.00,C,0.00,,,,
1,1/31/2026 12:00:00 AM,UA,5439,13930,1393008,30977,11146,1114608,31146,CRW,1417,1521,64.00,0.00,,1.00,,,,
1,1/31/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1809,1759,-10.00,0.00,,0.00,,,,
1,1/31/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0650,0650,0.00,0.00,,0.00,,,,
